time,value
2024-07-14T01:41:44.309455862Z,{"lat":10.845427462685956,"lon":106.68208763705434}
2024-07-14T01:41:45.339271176Z,{"lat":10.845427462685956,"lon":106.68208763705434}
2024-07-14T01:41:46.326695425Z,{"lat":10.845427462685956,"lon":106.68208763705434}
2024-07-14T01:41:47.326799185Z,{"lat":10.845427462685956,"lon":106.68208763705434}
2024-07-14T01:41:48.342724111Z,{"lat":10.845441056097048,"lon":106.68209024611389}
2024-07-14T01:41:49.35888437Z,{"lat":10.845441056097048,"lon":106.68209024611389}
2024-07-14T01:41:50.364513728Z,{"lat":10.845441056097048,"lon":106.68209024611389}
2024-07-14T01:41:51.359891417Z,{"lat":10.845441056097048,"lon":106.68209024611389}
2024-07-14T01:41:52.36072939Z,{"lat":10.845441056097048,"lon":106.68209024611389}
2024-07-14T01:41:53.378787857Z,{"lat":10.845442848124765,"lon":106.68207990245826}
2024-07-14T01:41:54.439878496Z,{"lat":10.845442848124765,"lon":106.68207990245826}
2024-07-14T01:41:55.497669507Z,{"lat":10.845442848124765,"lon":106.68207990245826}
2024-07-14T01:41:56.409287999Z,{"lat":10.845442848124765,"lon":106.68207990245826}
2024-07-14T01:41:57.412827523Z,{"lat":10.845442848124765,"lon":106.68207990245826}
2024-07-14T01:41:58.431412577Z,{"lat":10.845442848124765,"lon":106.68207990245826}
2024-07-14T01:41:59.425850783Z,{"lat":10.845447637460207,"lon":106.68207846523582}
2024-07-14T01:42:00.45229415Z,{"lat":10.845447637460207,"lon":106.68207846523582}
2024-07-14T01:42:01.459178041Z,{"lat":10.845447637460207,"lon":106.68207846523582}
2024-07-14T01:42:02.475161603Z,{"lat":10.845447637460207,"lon":106.68207846523582}
2024-07-14T01:42:03.475269275Z,{"lat":10.845447637460207,"lon":106.68207846523582}
2024-07-14T01:42:04.476656738Z,{"lat":10.845447637460207,"lon":106.68207846523582}
2024-07-14T01:42:05.492875521Z,{"lat":10.845434715654878,"lon":106.6820854041146}
2024-07-14T01:42:06.506976884Z,{"lat":10.845434715654878,"lon":106.6820854041146}
2024-07-14T01:42:07.523127878Z,{"lat":10.845434715654878,"lon":106.6820854041146}
2024-07-14T01:42:08.508986683Z,{"lat":10.845434715654878,"lon":106.6820854041146}
2024-07-14T01:42:09.528644751Z,{"lat":10.845434715654878,"lon":106.6820854041146}
2024-07-14T01:42:10.527554142Z,{"lat":10.845434715654878,"lon":106.6820854041146}
2024-07-14T01:42:11.54254978Z,{"lat":10.845426007193387,"lon":106.68208807041297}
2024-07-14T01:42:12.560216306Z,{"lat":10.845426007193387,"lon":106.68208807041297}
2024-07-14T01:42:13.575386623Z,{"lat":10.845426007193387,"lon":106.68208807041297}
2024-07-14T01:42:14.578407326Z,{"lat":10.845426007193387,"lon":106.68208807041297}
2024-07-14T01:42:15.600449715Z,{"lat":10.845426007193387,"lon":106.68208807041297}
2024-07-14T01:42:16.612300274Z,{"lat":10.845436942982163,"lon":106.68208500907429}
2024-07-14T01:42:17.62446945Z,{"lat":10.845430783409844,"lon":106.68209253686027}
2024-07-14T01:42:18.64055811Z,{"lat":10.845430783409844,"lon":106.68209253686027}
2024-07-14T01:42:19.643847393Z,{"lat":10.845430783409844,"lon":106.68209253686027}
2024-07-14T01:42:20.6595849Z,{"lat":10.845430783409844,"lon":106.68209253686027}
2024-07-14T01:42:21.66855518Z,{"lat":10.845430783409844,"lon":106.68209253686027}
2024-07-14T01:42:22.676713034Z,{"lat":10.845440685853461,"lon":106.68208710654577}
2024-07-14T01:42:23.822708769Z,{"lat":10.845430483184506,"lon":106.68208718756769}
2024-07-14T01:42:24.695519589Z,{"lat":10.845430483184506,"lon":106.68208718756769}
2024-07-14T01:42:25.724828691Z,{"lat":10.845433172799364,"lon":106.68208705657442}
2024-07-14T01:42:26.759661599Z,{"lat":10.845433172799364,"lon":106.68208705657442}
2024-07-14T01:42:27.750726144Z,{"lat":10.845433172799364,"lon":106.68208705657442}
2024-07-14T01:42:28.773668348Z,{"lat":10.845435447630244,"lon":106.68208437628478}
2024-07-14T01:42:29.7671054Z,{"lat":10.845435447630244,"lon":106.68208437628478}
2024-07-14T01:42:30.800783432Z,{"lat":10.845435447630244,"lon":106.68208437628478}
2024-07-14T01:42:31.804806285Z,{"lat":10.845435447630244,"lon":106.68208437628478}
2024-07-14T01:42:32.820642048Z,{"lat":10.845435447630244,"lon":106.68208437628478}
2024-07-14T01:42:34.358974491Z,{"lat":10.845435447630244,"lon":106.68208437628478}
2024-07-14T01:42:34.857629409Z,{"lat":10.845435567732252,"lon":106.68208275181605}
2024-07-14T01:42:35.869959856Z,{"lat":10.84542530978889,"lon":106.68208756467983}
2024-07-14T01:42:36.872948034Z,{"lat":10.84542530978889,"lon":106.68208756467983}
2024-07-14T01:42:37.888952101Z,{"lat":10.84542530978889,"lon":106.68208756467983}
2024-07-14T01:42:38.894697611Z,{"lat":10.84542530978889,"lon":106.68208756467983}
2024-07-14T01:42:39.897004983Z,{"lat":10.84542530978889,"lon":106.68208756467983}
2024-07-14T01:42:41.036160336Z,{"lat":10.845436188587477,"lon":106.68208440563511}
2024-07-14T01:42:41.923976067Z,{"lat":10.845432847470867,"lon":106.68208576277131}
2024-07-14T01:42:42.925201004Z,{"lat":10.845432847470867,"lon":106.68208576277131}
2024-07-14T01:42:43.94352039Z,{"lat":10.845432847470867,"lon":106.68208576277131}
2024-07-14T01:42:44.961161084Z,{"lat":10.845432847470867,"lon":106.68208576277131}
2024-07-14T01:42:45.963197226Z,{"lat":10.845432847470867,"lon":106.68208576277131}
2024-07-14T01:42:47.598960562Z,{"lat":10.845441576034396,"lon":106.68208334150548}
2024-07-14T01:42:48.053204541Z,{"lat":10.845434576252975,"lon":106.68208578413596}
2024-07-14T01:42:49.013196334Z,{"lat":10.845434576252975,"lon":106.68208578413596}
2024-07-14T01:42:50.023826416Z,{"lat":10.845434576252975,"lon":106.68208578413596}
2024-07-14T01:42:51.029688671Z,{"lat":10.845434576252975,"lon":106.68208578413596}
2024-07-14T01:42:52.036682631Z,{"lat":10.845434576252975,"lon":106.68208578413596}
2024-07-14T01:42:53.673862336Z,{"lat":10.845442706959984,"lon":106.68208345290913}
2024-07-14T01:42:54.068717138Z,{"lat":10.845430903886287,"lon":106.68209040540815}
2024-07-14T01:42:55.078865979Z,{"lat":10.845430903886287,"lon":106.68209040540815}
2024-07-14T01:42:56.097409218Z,{"lat":10.845430903886287,"lon":106.68209040540815}
2024-07-14T01:42:57.112666025Z,{"lat":10.845428932852473,"lon":106.68208633013656}
2024-07-14T01:42:58.158668683Z,{"lat":10.845428932852473,"lon":106.68208633013656}
2024-07-14T01:42:59.25265907Z,{"lat":10.845428932852473,"lon":106.68208633013656}
2024-07-14T01:43:00.135743584Z,{"lat":10.845428932852473,"lon":106.68208633013656}
2024-07-14T01:43:02.07373473Z,{"lat":10.845428932852473,"lon":106.68208633013656}
2024-07-14T01:43:02.346831826Z,{"lat":10.84543775264514,"lon":106.68208350192549}
2024-07-14T01:43:03.210689039Z,{"lat":10.84543775264514,"lon":106.68208350192549}
2024-07-14T01:43:04.213530938Z,{"lat":10.84543775264514,"lon":106.68208350192549}
2024-07-14T01:43:05.21870481Z,{"lat":10.84543775264514,"lon":106.68208350192549}
2024-07-14T01:43:06.230692112Z,{"lat":10.84543775264514,"lon":106.68208350192549}
2024-07-14T01:43:07.246281179Z,{"lat":10.84543775264514,"lon":106.68208350192549}
2024-07-14T01:43:08.246099894Z,{"lat":10.845434251557146,"lon":106.68208570031221}
2024-07-14T01:43:09.263597054Z,{"lat":10.845434251557146,"lon":106.68208570031221}
2024-07-14T01:43:10.282233344Z,{"lat":10.845434251557146,"lon":106.68208570031221}
2024-07-14T01:43:12.014977421Z,{"lat":10.845434251557146,"lon":106.68208570031221}
2024-07-14T01:43:12.316986757Z,{"lat":10.845433634470567,"lon":106.68208693869356}
2024-07-14T01:43:13.31150055Z,{"lat":10.845433634470567,"lon":106.68208693869356}
2024-07-14T01:43:14.327893017Z,{"lat":10.845434380291302,"lon":106.68208504864049}
2024-07-14T01:43:15.344934062Z,{"lat":10.845434380291302,"lon":106.68208504864049}
2024-07-14T01:43:16.352507867Z,{"lat":10.845434380291302,"lon":106.68208504864049}
2024-07-14T01:43:17.359282725Z,{"lat":10.845434380291302,"lon":106.68208504864049}
2024-07-14T01:43:19.030773276Z,{"lat":10.845434380291302,"lon":106.68208504864049}
2024-07-14T01:43:20.031351838Z,{"lat":10.845452745259674,"lon":106.68208225959748}
2024-07-14T01:43:20.383621636Z,{"lat":10.845452745259674,"lon":106.68208225959748}
2024-07-14T01:43:21.414381953Z,{"lat":10.845452745259674,"lon":106.68208225959748}
2024-07-14T01:43:22.414295648Z,{"lat":10.845452745259674,"lon":106.68208225959748}
2024-07-14T01:43:23.428176241Z,{"lat":10.845452745259674,"lon":106.68208225959748}
2024-07-14T01:43:24.431095321Z,{"lat":10.845452745259674,"lon":106.68208225959748}
2024-07-14T01:43:25.436106814Z,{"lat":10.84537975962834,"lon":106.68208092925957}
2024-07-14T01:43:26.446112538Z,{"lat":10.84537975962834,"lon":106.68208092925957}
2024-07-14T01:43:27.451376697Z,{"lat":10.84537975962834,"lon":106.68208092925957}
2024-07-14T01:43:28.466802809Z,{"lat":10.84537975962834,"lon":106.68208092925957}
2024-07-14T01:43:29.473540693Z,{"lat":10.84537975962834,"lon":106.68208092925957}
2024-07-14T01:43:30.484997345Z,{"lat":10.84537975962834,"lon":106.68208092925957}
2024-07-14T01:43:31.51021573Z,{"lat":10.845451257311636,"lon":106.68208204260205}
2024-07-14T01:43:32.51773907Z,{"lat":10.845451257311636,"lon":106.68208204260205}
2024-07-14T01:43:33.523550068Z,{"lat":10.845451257311636,"lon":106.68208204260205}
2024-07-14T01:43:34.527030086Z,{"lat":10.845451257311636,"lon":106.68208204260205}
2024-07-14T01:43:35.549596715Z,{"lat":10.845451257311636,"lon":106.68208204260205}
2024-07-14T01:43:36.565117993Z,{"lat":10.845454777742924,"lon":106.68208252315296}
2024-07-14T01:43:37.5797358Z,{"lat":10.84544210758139,"lon":106.68208869234857}
2024-07-14T01:43:38.583342717Z,{"lat":10.84544210758139,"lon":106.68208869234857}
2024-07-14T01:43:39.590991296Z,{"lat":10.84544210758139,"lon":106.68208869234857}
2024-07-14T01:43:40.601681694Z,{"lat":10.84544210758139,"lon":106.68208869234857}
2024-07-14T01:43:41.619853302Z,{"lat":10.84544210758139,"lon":106.68208869234857}
2024-07-14T01:43:42.623848246Z,{"lat":10.845447102539985,"lon":106.68208617661817}
2024-07-14T01:43:43.630792834Z,{"lat":10.84542864192189,"lon":106.6820874645481}
2024-07-14T01:43:44.631708829Z,{"lat":10.84542864192189,"lon":106.6820874645481}
2024-07-14T01:43:45.658511669Z,{"lat":10.84542864192189,"lon":106.6820874645481}
2024-07-14T01:43:46.661824303Z,{"lat":10.84542864192189,"lon":106.6820874645481}
2024-07-14T01:43:47.675232553Z,{"lat":10.84542864192189,"lon":106.6820874645481}
2024-07-14T01:43:48.682876015Z,{"lat":10.845438934002752,"lon":106.68208493838264}
2024-07-14T01:43:49.699048923Z,{"lat":10.845463166033001,"lon":106.68208419033188}
2024-07-14T01:43:50.715893719Z,{"lat":10.845463166033001,"lon":106.68208419033188}
2024-07-14T01:43:51.732838113Z,{"lat":10.845463166033001,"lon":106.68208419033188}
2024-07-14T01:43:52.752200182Z,{"lat":10.845463166033001,"lon":106.68208419033188}
2024-07-14T01:43:53.750161671Z,{"lat":10.845463166033001,"lon":106.68208419033188}
2024-07-14T01:43:54.850290833Z,{"lat":10.845458021821605,"lon":106.68208290306096}
2024-07-14T01:43:55.780829339Z,{"lat":10.845455258632446,"lon":106.68211301575968}
2024-07-14T01:43:56.795950557Z,{"lat":10.845455258632446,"lon":106.68211301575968}
2024-07-14T01:43:57.799027831Z,{"lat":10.845455258632446,"lon":106.68211301575968}
2024-07-14T01:43:58.802011318Z,{"lat":10.845455258632446,"lon":106.68211301575968}
2024-07-14T01:43:59.823887779Z,{"lat":10.845455258632446,"lon":106.68211301575968}
2024-07-14T01:44:00.855476206Z,{"lat":10.845450797545029,"lon":106.68209830589231}
2024-07-14T01:44:01.832069011Z,{"lat":10.845434768259466,"lon":106.68208829533754}
2024-07-14T01:44:02.848598604Z,{"lat":10.845434768259466,"lon":106.68208829533754}
2024-07-14T01:44:03.852276623Z,{"lat":10.845434768259466,"lon":106.68208829533754}
2024-07-14T01:44:04.850304752Z,{"lat":10.845434768259466,"lon":106.68208829533754}
2024-07-14T01:44:05.855345447Z,{"lat":10.845434768259466,"lon":106.68208829533754}
2024-07-14T01:44:06.876485131Z,{"lat":10.845438691026377,"lon":106.6820823648934}
2024-07-14T01:44:07.873307221Z,{"lat":10.84542836731248,"lon":106.68208083665021}
2024-07-14T01:44:08.874076472Z,{"lat":10.84542836731248,"lon":106.68208083665021}
2024-07-14T01:44:09.90033711Z,{"lat":10.84542836731248,"lon":106.68208083665021}
2024-07-14T01:44:10.931595256Z,{"lat":10.84542836731248,"lon":106.68208083665021}
2024-07-14T01:44:11.950509132Z,{"lat":10.84542836731248,"lon":106.68208083665021}
2024-07-14T01:44:13.03562144Z,{"lat":10.845436543352617,"lon":106.68207899779009}
2024-07-14T01:44:13.968724403Z,{"lat":10.84543369939276,"lon":106.68208499289774}
2024-07-14T01:44:14.981497003Z,{"lat":10.84543369939276,"lon":106.68208499289774}
2024-07-14T01:44:15.982550969Z,{"lat":10.84543369939276,"lon":106.68208499289774}
2024-07-14T01:44:17.000604098Z,{"lat":10.84543369939276,"lon":106.68208499289774}
2024-07-14T01:44:18.016331469Z,{"lat":10.84543369939276,"lon":106.68208499289774}
2024-07-14T01:44:19.048562772Z,{"lat":10.845440877183037,"lon":106.68208236031822}
2024-07-14T01:44:20.050575644Z,{"lat":10.84543368201614,"lon":106.682085411059}
2024-07-14T01:44:21.064867996Z,{"lat":10.84543368201614,"lon":106.682085411059}
2024-07-14T01:44:22.071740144Z,{"lat":10.84543368201614,"lon":106.682085411059}
2024-07-14T01:44:23.085788206Z,{"lat":10.84543368201614,"lon":106.682085411059}
2024-07-14T01:44:24.101861938Z,{"lat":10.84543368201614,"lon":106.682085411059}
2024-07-14T01:44:25.116804391Z,{"lat":10.845425853247852,"lon":106.68208770927944}
2024-07-14T01:44:26.149428462Z,{"lat":10.845425853247852,"lon":106.68208770927944}
2024-07-14T01:44:27.15078054Z,{"lat":10.845425853247852,"lon":106.68208770927944}
2024-07-14T01:44:28.155136967Z,{"lat":10.845425853247852,"lon":106.68208770927944}
2024-07-14T01:44:29.170660158Z,{"lat":10.845425853247852,"lon":106.68208770927944}
2024-07-14T01:44:30.819023193Z,{"lat":10.845425853247852,"lon":106.68208770927944}
2024-07-14T01:44:31.228832918Z,{"lat":10.845425578681331,"lon":106.68208796571298}
2024-07-14T01:44:32.217057306Z,{"lat":10.845425578681331,"lon":106.68208796571298}
2024-07-14T01:44:33.217008818Z,{"lat":10.845425578681331,"lon":106.68208796571298}
2024-07-14T01:44:34.224649855Z,{"lat":10.845425578681331,"lon":106.68208796571298}
2024-07-14T01:44:35.240479299Z,{"lat":10.845425578681331,"lon":106.68208796571298}
2024-07-14T01:44:36.23865952Z,{"lat":10.845425578681331,"lon":106.68208796571298}
2024-07-14T01:44:37.254087197Z,{"lat":10.845425147824253,"lon":106.68208815767052}
2024-07-14T01:44:38.814030542Z,{"lat":10.845425147824253,"lon":106.68208815767052}
2024-07-14T01:44:39.272417128Z,{"lat":10.845425147824253,"lon":106.68208815767052}
2024-07-14T01:44:40.269303471Z,{"lat":10.845425147824253,"lon":106.68208815767052}
2024-07-14T01:44:41.28362101Z,{"lat":10.845425147824253,"lon":106.68208815767052}
2024-07-14T01:44:42.268275316Z,{"lat":10.845425147824253,"lon":106.68208815767052}
2024-07-14T01:44:43.288599782Z,{"lat":10.845427581775802,"lon":106.68208748280489}
2024-07-14T01:44:44.303646848Z,{"lat":10.845427581775802,"lon":106.68208748280489}
2024-07-14T01:44:45.317358979Z,{"lat":10.845427581775802,"lon":106.68208748280489}
2024-07-14T01:44:46.334464369Z,{"lat":10.845427581775802,"lon":106.68208748280489}
2024-07-14T01:44:47.323119119Z,{"lat":10.845427581775802,"lon":106.68208748280489}
2024-07-14T01:44:48.322784229Z,{"lat":10.845427581775802,"lon":106.68208748280489}
2024-07-14T01:44:49.345134707Z,{"lat":10.845430759679735,"lon":106.68209002198645}
2024-07-14T01:44:50.369530952Z,{"lat":10.845430759679735,"lon":106.68209002198645}
2024-07-14T01:44:51.368591878Z,{"lat":10.845430759679735,"lon":106.68209002198645}
2024-07-14T01:44:52.399822376Z,{"lat":10.845430759679735,"lon":106.68209002198645}
2024-07-14T01:44:53.405509063Z,{"lat":10.845430759679735,"lon":106.68209002198645}
2024-07-14T01:44:54.402024541Z,{"lat":10.845430759679735,"lon":106.68209002198645}
2024-07-14T01:44:55.403896603Z,{"lat":10.845440719120742,"lon":106.6820885025038}
2024-07-14T01:44:56.41910539Z,{"lat":10.845440719120742,"lon":106.6820885025038}
2024-07-14T01:44:57.4414525Z,{"lat":10.845440719120742,"lon":106.6820885025038}
2024-07-14T01:44:58.436729605Z,{"lat":10.845440719120742,"lon":106.6820885025038}
2024-07-14T01:44:59.454061385Z,{"lat":10.845440719120742,"lon":106.6820885025038}
2024-07-14T01:45:00.466163246Z,{"lat":10.845440719120742,"lon":106.6820885025038}
2024-07-14T01:45:01.472677039Z,{"lat":10.845433838428036,"lon":106.68208612486434}
2024-07-14T01:45:02.49365114Z,{"lat":10.845433838428036,"lon":106.68208612486434}
2024-07-14T01:45:03.513140991Z,{"lat":10.845433838428036,"lon":106.68208612486434}
2024-07-14T01:45:04.512139263Z,{"lat":10.845433838428036,"lon":106.68208612486434}
2024-07-14T01:45:05.532805673Z,{"lat":10.845433838428036,"lon":106.68208612486434}
2024-07-14T01:45:06.536131103Z,{"lat":10.845442804038383,"lon":106.68208300755721}
2024-07-14T01:45:07.553968314Z,{"lat":10.845429738205157,"lon":106.68209056580655}
2024-07-14T01:45:08.542917765Z,{"lat":10.845429738205157,"lon":106.68209056580655}
2024-07-14T01:45:10.123647999Z,{"lat":10.845429738205157,"lon":106.68209056580655}
2024-07-14T01:45:10.552850604Z,{"lat":10.845429738205157,"lon":106.68209056580655}
2024-07-14T01:45:11.565926537Z,{"lat":10.845429738205157,"lon":106.68209056580655}
2024-07-14T01:45:12.581978772Z,{"lat":10.845442416992702,"lon":106.68208448463109}
2024-07-14T01:45:13.590304465Z,{"lat":10.845428143998747,"lon":106.68208728781919}
2024-07-14T01:45:14.609136169Z,{"lat":10.845428143998747,"lon":106.68208728781919}
2024-07-14T01:45:15.605004587Z,{"lat":10.845428143998747,"lon":106.68208728781919}
2024-07-14T01:45:16.630172792Z,{"lat":10.845428143998747,"lon":106.68208728781919}
2024-07-14T01:45:17.644151889Z,{"lat":10.845428143998747,"lon":106.68208728781919}
2024-07-14T01:45:18.638435261Z,{"lat":10.845442995098315,"lon":106.68208299104063}
2024-07-14T01:45:19.652546877Z,{"lat":10.845428062937538,"lon":106.68208735428354}
2024-07-14T01:45:20.671441056Z,{"lat":10.845428062937538,"lon":106.68208735428354}
2024-07-14T01:45:21.689355176Z,{"lat":10.845428062937538,"lon":106.68208735428354}
2024-07-14T01:45:23.306256671Z,{"lat":10.845428062937538,"lon":106.68208735428354}
2024-07-14T01:45:23.842374797Z,{"lat":10.845428062937538,"lon":106.68208735428354}
2024-07-14T01:45:24.823751582Z,{"lat":10.84544326932745,"lon":106.68208341927927}
2024-07-14T01:45:26.38276773Z,{"lat":10.845427432062714,"lon":106.68208758940499}
2024-07-14T01:45:26.791679012Z,{"lat":10.845427432062714,"lon":106.68208758940499}
2024-07-14T01:45:27.795172602Z,{"lat":10.845427432062714,"lon":106.68208758940499}
2024-07-14T01:45:28.789808636Z,{"lat":10.845427432062714,"lon":106.68208758940499}
2024-07-14T01:45:29.794004454Z,{"lat":10.845427432062714,"lon":106.68208758940499}
2024-07-14T01:45:30.833333325Z,{"lat":10.845443273968604,"lon":106.68208348658335}
2024-07-14T01:45:31.791706627Z,{"lat":10.845426256945572,"lon":106.6820877130148}
2024-07-14T01:45:32.793719499Z,{"lat":10.845426256945572,"lon":106.6820877130148}
2024-07-14T01:45:33.80347155Z,{"lat":10.845426256945572,"lon":106.6820877130148}
2024-07-14T01:45:34.811656861Z,{"lat":10.845426256945572,"lon":106.6820877130148}
2024-07-14T01:45:35.828564674Z,{"lat":10.845426256945572,"lon":106.6820877130148}
2024-07-14T01:45:36.834615037Z,{"lat":10.84544252771551,"lon":106.68208361606028}
2024-07-14T01:45:37.843809483Z,{"lat":10.84543298757694,"lon":106.6820859099019}
2024-07-14T01:45:39.649966387Z,{"lat":10.84543298757694,"lon":106.6820859099019}
2024-07-14T01:45:39.931124618Z,{"lat":10.84543298757694,"lon":106.6820859099019}
2024-07-14T01:45:40.895948684Z,{"lat":10.84543298757694,"lon":106.6820859099019}
